Date;1U1.DE;BC8.DE;COK.DE;EMMNZ.XC;IMPN.SW;MOZNZ.XC;NDX1.DE;NEM.DE;PNE3.DE;SMHN.DE;UTDI.DE
2025-02-11;12.540240287780762;31.746078491210938;23.840869903564453;790.9295654296875;35.6363639831543;11.282086372375488;11.390000343322754;121.84040069580078;12.035723686218262;40.53316879272461;16.600000381469727
2025-02-12;12.480430603027344;31.86394691467285;24.246261596679688;792.8873291015625;36.419578552246094;11.254434585571289;11.3100004196167;121.34268188476562;11.976042747497559;40.979679107666016;16.65999984741211
2025-02-13;12.440556526184082;32.2764892578125;23.89878273010254;801.6972045898438;36.762237548828125;11.282086372375488;11.520000457763672;122.73628234863281;12.115299224853516;42.269596099853516;16.639999389648438
2025-02-14;11.563338279724121;32.41400146484375;23.97599983215332;799.7394409179688;37.153846740722656;11.11617374420166;11.430000305175781;122.13902282714844;12.115299224853516;41.674251556396484;15.149999618530273
2025-02-17;11.802578926086426;33.84807586669922;24.420000076293945;805.6126708984375;37.153846740722656;11.171478271484375;11.3100004196167;123.23400115966797;12.055617332458496;41.27735137939453;15.630000114440918
2025-02-18;11.942136764526367;33.51411437988281;24.207653045654297;802.6760864257812;37.79020690917969;11.466434478759766;11.539999961853027;123.034912109375;12.393811225891113;41.475799560546875;15.979999542236328
2025-02-19;12.261125564575195;32.80690002441406;24.033912658691406;797.7816772460938;37.251747131347656;11.31895637512207;11.539999961853027;120.64588165283203;12.672324180603027;42.81533432006836;15.819999694824219
2025-02-20;12.42061996459961;32.80690002441406;24.053218841552734;799.7394409179688;36.86014175415039;11.429564476013184;11.520000457763672;116.96279907226562;12.692217826843262;42.07115173339844;15.970000267028809
2025-02-21;12.659860610961914;32.76761245727539;24.207653045654297;810.507080078125;36.90909194946289;11.558608055114746;11.739999771118164;116.8632583618164;12.632535934448242;41.32696533203125;16.219999313354492
2025-02-24;12.819355010986328;33.278377532958984;25.153564453125;820.2957763671875;37.79020690917969;11.484869003295898;12.0;115.96736907958984;12.831473350524902;42.269596099853516;16.75
2025-02-25;12.978850364685059;33.887367248535156;25.230783462524414;821.274658203125;37.54545211791992;11.429564476013184;12.380000114440918;116.06690979003906;12.771793365478516;39.78898620605469;17.100000381469727
2025-02-26;13.257965087890625;34.22132873535156;25.114957809448242;814.4225463867188;36.419578552246094;11.613912582397461;12.6899995803833;116.06690979003906;12.93094253540039;39.838600158691406;17.520000457763672
2025-02-27;13.178217887878418;32.90512466430664;24.381391525268555;810.0176391601562;36.664337158203125;11.429564476013184;12.829999923706055;114.37468719482422;13.209455490112305;37.556434631347656;17.729999542236328
2025-02-28;12.998786926269531;32.29613494873047;24.265565872192383;803.6549682617188;35.7342643737793;11.291303634643555;13.050000190734863;111.48794555664062;13.109987258911133;37.0603141784668;17.549999237060547
2025-03-03;13.457332611083984;33.96595001220703;25.057043075561523;828.1267700195312;35.293704986572266;11.466434478759766;13.0600004196167;113.77743530273438;13.12987995147705;36.76264190673828;18.329999923706055
2025-03-04;13.118407249450684;32.15862274169922;23.47408676147461;817.3591918945312;34.55944061279297;11.22678279876709;13.600000381469727;109.49708557128906;12.99062442779541;34.9269905090332;17.610000610351562
2025-03-05;13.656700134277344;38.36639404296875;26.910261154174805;801.6972045898438;37.251747131347656;11.355825424194336;15.100000381469727;115.3701171875;13.4282865524292;36.464969635009766;18.440000534057617
2025-03-06;14.09531021118164;39.9183349609375;26.910261154174805;793.8662109375;37.69230651855469;11.558608055114746;16.15999984741211;117.56005859375;13.4282865524292;35.522335052490234;18.90999984741211
2025-03-07;14.035499572753906;38.700355529785156;26.369739532470703;794.8450927734375;37.251747131347656;11.484869003295898;15.960000038146973;112.38383483886719;13.328817367553711;35.12544250488281;18.899999618530273
2025-03-10;14.075372695922852;37.79669189453125;25.36591339111328;790.9295654296875;37.251747131347656;11.52173900604248;15.220000267028809;110.39297485351562;13.149774551391602;34.13319778442383;18.959999084472656
2025-03-11;13.9557523727417;37.226993560791016;24.690261840820312;786.0352172851562;36.713287353515625;11.245217323303223;15.649999618530273;108.70074462890625;13.12987995147705;34.87738037109375;18.459999084472656
2025-03-12;13.975689888000488;37.4037971496582;24.96052360534668;791.908447265625;37.98601150512695;11.706086158752441;15.369999885559082;111.28886413574219;13.209455490112305;37.5068244934082;18.809999465942383
2025-03-13;14.175057411193848;36.99125289916992;24.593738555908203;792.8873291015625;36.95804214477539;11.52173900604248;15.640000343322754;110.2934341430664;13.209455490112305;37.25876235961914;19.010000228881836
2025-03-14;14.214930534362793;38.798580169677734;26.292522430419922;795.823974609375;38.08391571044922;11.816695213317871;16.239999771118164;114.87240600585938;13.62722396850586;38.449459075927734;19.049999237060547
2025-03-17;14.55385684967041;39.368282318115234;26.292522430419922;798.7605590820312;39.74824905395508;11.853564262390137;16.239999771118164;114.87240600585938;14.10467529296875;39.044803619384766;19.049999237060547
2025-03-18;14.73328685760498;39.62366485595703;27.026086807250977;798.7605590820312;39.846153259277344;11.945738792419434;17.139999389648438;114.57376861572266;14.10467529296875;40.235496520996094;19.600000381469727
2025-03-19;14.872844696044922;40.09513854980469;27.35426139831543;799.7394409179688;42.0;12.074782371520996;17.059999465942383;114.87240600585938;14.204143524169922;40.384334564208984;19.530000686645508
2025-03-20;14.55385684967041;38.36639404296875;26.968175888061523;795.823974609375;40.433563232421875;12.148521423339844;16.290000915527344;113.47880554199219;14.10467529296875;39.540924072265625;19.18000030517578
2025-03-21;14.533919334411621;37.01089859008789;26.736522674560547;795.823974609375;41.11888122558594;12.001043319702148;15.899999618530273;111.08977508544922;14.323505401611328;41.525413513183594;18.959999084472656
2025-03-24;14.533919334411621;37.01089859008789;26.736522674560547;789.9507446289062;40.53146743774414;11.982608795166016;15.899999618530273;111.08977508544922;14.323505401611328;41.525413513183594;18.959999084472656
2025-03-25;14.454172134399414;37.14841079711914;26.948869705200195;789.9507446289062;41.55944061279297;12.111652374267578;15.270000457763672;115.46965789794922;14.164355278015137;41.32696533203125;18.760000228881836
2025-03-26;14.573792457580566;36.34297180175781;26.311826705932617;790.9295654296875;42.0;12.074782371520996;15.579999923706055;112.98108673095703;14.10467529296875;40.53316879272461;19.399999618530273
2025-03-27;15.510822296142578;36.146522521972656;26.022260665893555;796.8028564453125;41.29999923706055;12.056347846984863;15.489999771118164;110.2934341430664;14.0847806930542;39.094417572021484;20.65999984741211
2025-03-28;14.99246597290039;34.771385192871094;25.520349502563477;803.6549682617188;40.849998474121094;11.964173316955566;14.760000228881836;109.79572296142578;14.04499340057373;33.48823547363281;19.760000228881836
2025-03-31;15.132023811340332;33.59269332885742;21.65947914123535;793.8662109375;40.0;11.761390686035156;14.229999542236328;106.31172180175781;14.064887046813965;33.885135650634766;18.989999771118164
2025-04-01;15.151959419250488;33.69091796875;22.740522384643555;794.8450927734375;40.79999923706055;11.558608055114746;14.430000305175781;107.3071517944336;14.403080940246582;34.430870056152344;18.719999313354492
2025-04-02;15.112086296081543;34.201683044433594;23.377565383911133;790.9295654296875;40.5;11.300521850585938;14.90999984741211;107.80486297607422;14.323505401611328;34.97660446166992;18.610000610351562
2025-04-03;14.872844696044922;34.24097442626953;23.802261352539062;786.0352172851562;40.70000076293945;11.189912796020508;15.329999923706055;103.02680969238281;14.28371810913086;30.908401489257812;18.31999969482422
2025-04-04;13.93581485748291;33.140865325927734;23.26173973083496;772.3309936523438;39.0;10.784347534179688;14.630000114440918;98.19898223876953;13.84605598449707;29.6680965423584;17.3799991607666
2025-04-07;13.9557523727417;31.66750144958496;22.68260955810547;748.8380126953125;38.599998474121094;10.434086799621582;14.270000457763672;95.41178131103516;13.607331275939941;29.291046142578125;16.809999465942383
2025-04-08;14.155119895935059;32.94441604614258;23.696086883544922;768.41552734375;40.400001525878906;10.59999942779541;14.850000381469727;99.74188995361328;13.806268692016602;29.072750091552734;17.690000534057617
2025-04-09;13.995626449584961;31.588918685913086;22.103477478027344;748.8380126953125;39.150001525878906;9.479999542236328;14.520000457763672;97.2533187866211;13.607331275939941;26.790590286254883;17.06999969482422
2025-04-10;14.09531021118164;32.826541900634766;22.923913955688477;757.6478881835938;41.099998474121094;9.819999694824219;15.279999732971191;101.63320922851562;14.025099754333496;28.477405548095703;17.75
2025-04-11;14.593729972839355;33.51411437988281;22.9721736907959;764.5;41.20000076293945;10.0;15.039999961853027;101.43412017822266;14.10467529296875;29.013216018676758;17.950000762939453
2025-04-14;14.952591896057129;34.29990768432617;23.840869903564453;765.0;42.29999923706055;10.039999961853027;15.359999656677246;105.31629180908203;14.343400001525879;30.442049026489258;18.329999923706055
2025-04-15;14.952591896057129;34.29990768432617;23.840869903564453;778.0;43.599998474121094;10.0600004196167;15.359999656677246;105.31629180908203;14.343400001525879;30.442049026489258;18.329999923706055
2025-04-16;15.63044261932373;34.29990768432617;24.564783096313477;776.0;44.0;9.970000267028809;15.479999542236328;108.10348510742188;14.800956726074219;30.16421890258789;18.969999313354492
2025-04-17;15.470949172973633;34.00523376464844;24.564783096313477;787.0;43.70000076293945;10.119999885559082;15.979999542236328;106.21217346191406;14.90042495727539;30.184064865112305;18.950000762939453
2025-04-22;15.650379180908203;34.5160026550293;24.999130249023438;784.0;44.20000076293945;10.699999809265137;15.890000343322754;105.31629180908203;14.920318603515625;29.687942504882812;19.1299991607666
2025-04-23;15.670316696166992;35.55717849731445;25.385217666625977;781.0;44.650001525878906;10.899999618530273;15.979999542236328;109.19845581054688;14.980000495910645;31.67243003845215;19.219999313354492
2025-04-24;15.63044261932373;35.83220672607422;25.43347930908203;780.0;44.849998474121094;10.880000114440918;15.760000228881836;109.19845581054688;14.940213203430176;32.605140686035156;19.31999969482422
2025-04-25;15.63044261932373;35.83220672607422;25.771305084228516;782.0;45.5;11.119999885559082;15.899999618530273;111.78657531738281;14.940213203430176;32.605140686035156;19.600000381469727
2025-04-28;15.431074142456055;36.185813903808594;25.626522064208984;782.0;46.70000076293945;11.15999984741211;16.459999084472656;110.59205627441406;15.178937911987305;32.9425048828125;19.8799991607666
2025-04-29;15.431074142456055;36.40190887451172;25.626522064208984;789.0;46.79999923706055;11.319999694824219;16.459999084472656;110.59205627441406;15.397768020629883;33.22032928466797;19.760000228881836
2025-04-30;15.590569496154785;36.735870361328125;26.012609481811523;806.0;46.70000076293945;11.270000457763672;16.489999771118164;115.7682876586914;15.318193435668945;33.20048522949219;19.889999389648438
2025-05-01;;;;806.0;;11.270000457763672;;;;;
2025-05-02;15.949431419372559;37.993141174316406;26.736522674560547;805.0;48.0;11.479999542236328;16.440000534057617;121.04405212402344;15.019787788391113;34.66900634765625;21.0
2025-05-05;15.969368934631348;38.032432556152344;26.688261032104492;;46.04999923706055;;16.649999618530273;121.93994140625;14.999894142150879;34.331642150878906;20.719999313354492
2025-05-06;16.009241104125977;38.18959045410156;26.736522674560547;806.0;47.099998474121094;11.34000015258789;16.549999237060547;120.4468002319336;14.999894142150879;33.4981575012207;20.700000762939453
2025-05-07;15.849746704101562;37.75740051269531;26.736522674560547;808.0;46.150001525878906;11.319999694824219;16.610000610351562;120.34725952148438;14.90042495727539;34.21257400512695;20.65999984741211
2025-05-08;15.55069637298584;38.32710266113281;27.31565284729004;808.0;46.650001525878906;11.5;17.06999969482422;122.23857116699219;14.860636711120605;33.55769348144531;20.780000686645508
2025-05-09;15.849746704101562;38.071720123291016;27.508695602416992;814.0;46.900001525878906;11.640000343322754;17.290000915527344;123.33354187011719;14.980000495910645;35.64140319824219;21.040000915527344
2025-05-12;15.849746704101562;37.364505767822266;28.4256534576416;812.0;46.54999923706055;11.819999694824219;17.420000076293945;121.44223022460938;14.800956726074219;37.8243408203125;22.459999084472656
2025-05-13;15.770000457763672;37.83598327636719;27.412174224853516;807.0;47.099998474121094;11.84000015258789;18.149999618530273;121.44223022460938;14.980000495910645;39.13410568237305;22.1200008392334
2025-05-14;15.770000457763672;37.83598327636719;27.412174224853516;801.0;47.54999923706055;11.920000076293945;18.149999618530273;121.44223022460938;15.0600004196167;39.13410568237305;22.1200008392334
2025-05-15;15.380000114440918;38.287811279296875;27.701740264892578;810.0;47.650001525878906;11.989999771118164;17.43000030517578;122.73628234863281;15.020000457763672;39.39208984375;21.739999771118164
2025-05-16;18.5;37.993141174316406;26.64000129699707;811.5;47.20000076293945;12.079999923706055;17.559999465942383;120.1481704711914;15.020000457763672;39.43178176879883;22.899999618530273
2025-05-19;18.34000015258789;38.18959045410156;27.07434844970703;822.0;48.04999923706055;12.119999885559082;17.3799991607666;120.74542999267578;14.9399995803833;38.20139694213867;22.899999618530273
2025-05-20;18.299999237060547;38.50390625;27.556957244873047;826.5;49.599998474121094;12.140000343322754;17.899999618530273;119.75;15.079999923706055;37.70527267456055;23.360000610351562
2025-05-21;18.299999237060547;38.307456970214844;26.9295654296875;825.5;49.400001525878906;12.140000343322754;17.559999465942383;119.5999984741211;14.960000038146973;37.80449676513672;23.1200008392334
2025-05-22;18.299999237060547;37.61988830566406;26.591739654541016;822.0;49.349998474121094;11.880000114440918;17.31999969482422;118.5999984741211;14.9399995803833;36.971012115478516;23.0
2025-05-23;18.1200008392334;37.875274658203125;26.012609481811523;833.0;49.79999923706055;11.899999618530273;17.450000762939453;117.5999984741211;14.960000038146973;35.8398551940918;22.81999969482422
2025-05-26;18.239999771118164;39.27005386352539;26.9295654296875;;49.70000076293945;;17.549999237060547;119.0;15.020000457763672;37.70527267456055;22.860000610351562
2025-05-27;18.260000228881836;38.71999740600586;27.219131469726562;840.0;50.400001525878906;11.859999656677246;17.43000030517578;119.80000305175781;14.979999542236328;39.41193389892578;22.979999542236328
2025-05-28;18.219999313354492;38.939998626708984;27.653478622436523;833.0;49.45000076293945;11.479999542236328;17.969999313354492;120.80000305175781;15.0;38.399845123291016;22.68000030517578
2025-05-29;18.260000228881836;39.02000045776367;27.6052188873291;833.0;;11.479999542236328;18.079999923706055;121.5;15.119999885559082;39.21348571777344;22.860000610351562
2025-05-30;18.239999771118164;38.380001068115234;27.170869827270508;839.0;48.29999923706055;11.619999885559082;17.8700008392334;122.30000305175781;15.300000190734863;37.9632568359375;22.940000534057617
2025-06-02;18.260000228881836;38.720001220703125;27.991304397583008;823.0;48.5;11.680000305175781;17.860000610351562;121.19999694824219;15.34000015258789;37.70527267456055;23.200000762939453
2025-06-03;18.239999771118164;38.58000183105469;28.03956413269043;816.0;51.5;11.619999885559082;17.84000015258789;120.9000015258789;15.279999732971191;38.380001068115234;23.639999389648438
2025-06-04;18.260000228881836;39.81999969482422;28.860000610351562;815.0;52.900001525878906;11.699999809265137;18.18000030517578;124.19999694824219;15.699999809265137;38.2599983215332;23.899999618530273
2025-06-05;18.260000228881836;39.81999969482422;28.860000610351562;825.0;52.0;11.779999732971191;18.18000030517578;124.19999694824219;15.699999809265137;38.2599983215332;23.739999771118164
2025-06-06;18.399999618530273;39.81999969482422;29.00478172302246;830.0;52.79999923706055;11.84000015258789;17.93000030517578;128.39999389648438;15.479999542236328;39.220001220703125;23.940000534057617
2025-06-09;18.399999618530273;39.81999969482422;29.00478172302246;830.0;;11.84000015258789;17.93000030517578;128.39999389648438;15.479999542236328;39.220001220703125;23.940000534057617
2025-06-10;18.399999618530273;39.52000045776367;29.00478172302246;831.0;52.20000076293945;11.920000076293945;17.469999313354492;126.4000015258789;15.460000038146973;41.619998931884766;24.3799991607666
2025-06-11;18.360000610351562;39.41999816894531;29.00478172302246;832.0;53.400001525878906;12.199999809265137;17.600000381469727;127.0;15.479999542236328;41.959999084472656;24.600000381469727
2025-06-12;18.3799991607666;39.0;28.618696212768555;831.0;52.70000076293945;12.0;17.530000686645508;125.5;15.4399995803833;41.220001220703125;24.459999084472656
2025-06-13;18.420000076293945;38.0;28.329132080078125;823.0;51.29999923706055;11.100000381469727;17.360000610351562;123.80000305175781;15.300000190734863;41.279998779296875;24.399999618530273
2025-06-16;18.399999618530273;38.060001373291016;28.280868530273438;816.0;52.29999923706055;11.3100004196167;17.84000015258789;124.4000015258789;15.260000228881836;42.0;24.68000030517578
2025-06-17;18.420000076293945;37.119998931884766;27.556957244873047;817.0;52.5;11.199999809265137;17.3799991607666;122.9000015258789;14.880000114440918;41.34000015258789;24.18000030517578
2025-06-18;18.6200008392334;36.91999816894531;27.701740264892578;819.0;54.5;11.15999984741211;16.8700008392334;121.0999984741211;14.680000305175781;41.459999084472656;24.3799991607666
2025-06-19;18.639999389648438;36.220001220703125;27.026086807250977;791.0;53.099998474121094;11.180000305175781;16.6200008392334;116.0999984741211;14.65999984741211;41.5;24.399999618530273
2025-06-20;18.520000457763672;36.08000183105469;26.9295654296875;805.0;53.79999923706055;11.119999885559082;16.75;114.0999984741211;14.699999809265137;41.2599983215332;24.239999771118164
2025-06-23;18.68000030517578;35.939998626708984;26.833044052124023;799.0;54.29999923706055;11.079999923706055;16.579999923706055;116.9000015258789;14.819999694824219;41.15999984741211;24.200000762939453
2025-06-24;18.559999465942383;37.70000076293945;27.75;805.0;53.5;11.050000190734863;17.079999923706055;120.0;14.979999542236328;44.0;23.979999542236328
2025-06-25;18.65999984741211;38.20000076293945;27.75;798.0;54.20000076293945;11.199999809265137;17.399999618530273;119.19999694824219;15.0;42.79999923706055;23.8799991607666
2025-06-26;18.799999237060547;38.720001220703125;27.850000381469727;794.0;54.099998474121094;11.260000228881836;17.43000030517578;119.9000015258789;15.079999923706055;44.41999816894531;24.059999465942383
2025-06-27;18.799999237060547;39.15999984741211;28.0;796.0;55.099998474121094;11.300000190734863;17.489999771118164;122.5;15.220000267028809;46.040000915527344;24.479999542236328
2025-06-30;18.639999389648438;39.779998779296875;28.049999237060547;792.0;55.5;11.380000114440918;16.81999969482422;123.0;15.180000305175781;46.560001373291016;23.639999389648438
2025-07-01;18.68000030517578;39.18000030517578;27.799999237060547;800.0;54.20000076293945;11.579999923706055;16.799999237060547;121.19999694824219;15.199999809265137;45.060001373291016;23.899999618530273
2025-07-02;18.600000381469727;38.540000915527344;27.399999618530273;790.0;53.5;11.680000305175781;17.190000534057617;120.30000305175781;15.279999732971191;43.68000030517578;23.6200008392334
2025-07-03;18.639999389648438;38.119998931884766;27.299999237060547;781.0;54.70000076293945;11.479999542236328;18.469999313354492;120.5;15.399999618530273;43.459999084472656;23.739999771118164
2025-07-04;18.579999923706055;37.720001220703125;26.399999618530273;762.0;54.099998474121094;11.5600004196167;18.170000076293945;120.4000015258789;15.34000015258789;43.540000915527344;24.200000762939453
2025-07-07;18.579999923706055;37.560001373291016;27.100000381469727;758.0;54.900001525878906;11.300000190734863;18.219999313354492;122.19999694824219;15.34000015258789;42.47999954223633;24.34000015258789
2025-07-08;18.600000381469727;39.08000183105469;27.799999237060547;761.0;56.20000076293945;11.460000038146973;18.059999465942383;125.4000015258789;15.279999732971191;43.540000915527344;24.520000457763672
2025-07-09;18.579999923706055;40.099998474121094;27.799999237060547;758.0;56.900001525878906;11.619999885559082;18.719999313354492;129.3000030517578;15.34000015258789;43.040000915527344;24.940000534057617
2025-07-10;18.600000381469727;39.599998474121094;27.75;753.0;56.900001525878906;11.65999984741211;19.309999465942383;126.80000305175781;15.199999809265137;42.400001525878906;25.139999389648438
2025-07-11;18.5;39.040000915527344;27.399999618530273;751.0;56.5;11.65999984741211;18.969999313354492;126.5;15.15999984741211;41.7400016784668;25.139999389648438
2025-07-14;18.8799991607666;38.279998779296875;26.75;751.0;56.20000076293945;11.760000228881836;19.049999237060547;125.5;15.180000305175781;41.02000045776367;25.780000686645508
2025-07-15;18.5;38.2400016784668;26.75;749.0;55.29999923706055;11.680000305175781;19.309999465942383;126.5999984741211;15.239999771118164;41.18000030517578;25.1200008392334
2025-07-16;18.5;38.2400016784668;26.75;753.0;51.900001525878906;11.4399995803833;19.309999465942383;126.5999984741211;15.239999771118164;41.18000030517578;25.1200008392334
2025-07-17;18.479999542236328;39.18000030517578;27.0;752.0;52.20000076293945;11.479999542236328;19.18000030517578;129.1999969482422;15.039999961853027;42.84000015258789;24.760000228881836
2025-07-18;18.479999542236328;39.5;26.600000381469727;754.0;53.20000076293945;11.260000228881836;20.139999389648438;128.60000610351562;15.0600004196167;42.84000015258789;24.540000915527344
2025-07-21;18.479999542236328;39.68000030517578;26.600000381469727;753.0;53.5;11.399999618530273;20.139999389648438;128.60000610351562;15.0;42.459999084472656;24.959999084472656
2025-07-22;18.5;38.52000045776367;26.399999618530273;749.0;52.5;11.380000114440918;19.780000686645508;126.5999984741211;14.979999542236328;40.20000076293945;25.059999465942383
2025-07-23;18.5;38.52000045776367;26.399999618530273;752.0;53.5;11.399999618530273;19.780000686645508;126.5999984741211;14.979999542236328;40.20000076293945;25.059999465942383
2025-07-24;18.6200008392334;39.900001525878906;26.149999618530273;754.0;53.79999923706055;11.619999885559082;20.540000915527344;126.19999694824219;15.0;39.47999954223633;25.520000457763672
2025-07-25;18.5;39.0;26.200000762939453;752.0;53.400001525878906;11.739999771118164;20.780000686645508;126.5999984741211;14.979999542236328;38.84000015258789;25.360000610351562
2025-07-28;18.579999923706055;38.720001220703125;25.950000762939453;747.0;53.0;11.640000343322754;20.15999984741211;126.5;15.0;40.599998474121094;25.239999771118164
2025-07-29;18.639999389648438;38.900001525878906;26.649999618530273;747.0;53.400001525878906;11.380000114440918;20.959999084472656;129.39999389648438;15.0;32.29999923706055;25.700000762939453
2025-07-30;18.5;38.36000061035156;26.25;739.0;54.900001525878906;11.380000114440918;21.0;129.39999389648438;15.039999961853027;33.08000183105469;25.360000610351562
2025-07-31;18.459999084472656;38.220001220703125;25.75;743.0;55.0;11.420000076293945;21.600000381469727;131.10000610351562;15.100000381469727;32.02000045776367;25.200000762939453
2025-08-01;18.459999084472656;34.560001373291016;22.75;743.0;;11.420000076293945;21.68000030517578;130.1999969482422;14.979999542236328;32.29999923706055;24.700000762939453
2025-08-04;18.5;34.79999923706055;22.450000762939453;734.0;55.099998474121094;11.279999732971191;22.219999313354492;130.89999389648438;15.100000381469727;31.479999542236328;25.0
2025-08-05;18.479999542236328;34.97999954223633;22.5;734.0;57.400001525878906;11.300000190734863;21.920000076293945;132.3000030517578;15.020000457763672;32.36000061035156;25.200000762939453
2025-08-06;18.520000457763672;35.08000183105469;22.100000381469727;730.0;57.29999923706055;11.260000228881836;22.600000381469727;133.6999969482422;15.039999961853027;31.520000457763672;25.18000030517578
2025-08-07;18.5;36.880001068115234;22.700000762939453;734.0;58.5;11.100000381469727;22.579999923706055;136.6999969482422;15.039999961853027;30.959999084472656;25.18000030517578
